imageNumber,releaseNumber,title,saveType,romSize,publisher,location,sourceRom,language,im1CRC,im2CRC,comment,duplicateID
705,705,Masters of the Universe - He-Man Power of Grayskull,None,8388608,TDK,1,Venom,2,7FBDB710,EE9DB74C,[Table],0
706,706,Dungeons & Dragons - Eye of the Beholder,Sram_F_v102,4194304,Infogrames,1,Venom,2,7D917CC7,2B19C2A5,[Table],224
707,707,Tony Hawk's Pro Skater 4,Eeprom_v122,8388608,Activision,16,Rapid Fire,2,5702C2D8,14769133,[Table],0
708,708,Reign of Fire,None,8388608,BAM!,1,Noitami,4291,654A05F0,4979D483,[Table],225
709,709,Pocky & Rocky with Becky,None,4194304,Natsume,1,Venom,2,5ED452C4,59DF6617,[Table],57
710,710,"Powerpuff Girls, The - Him and Seek",Eeprom_v122,8388608,BAM!,1,Venom,2,D57F7E43,99FFAC52,[Table],226
711,711,Dexter's Laboratory - Chess Challenge,None,8388608,BAM!,1,Venom,2,F009F40E,4DC4E24E,[Table],227
712,712,Treasure Planet,None,8388608,Ubi Soft,1,Venom,2,90BF3A49,6BFFEBF3,[Table],228
713,713,Crazy Chase,Eeprom_v122,4194304,Kemco,1,Evasion,2,ACAB0E3C,2CA42E6E,[Table],216
714,714,Godzilla - Domination!,None,4194304,Infogrames,0,Eurasia,4291,8E6FA5DE,2634EAA6,[Table],229
715,715,"Lord of the Rings, The - The Fellowship of the Ring",Eeprom_v122,8388608,Vivendi,0,Cezar,4291,71C60EA6,212EF8D2,[Table],203
716,716,Davis Cup,Eeprom_v122,4194304,Ubi Soft,1,Evasion,4291,F1411E29,57DF8B9D,[Table],150
717,717,"Lord of the Rings, The - The Two Towers",Eeprom_v122,16777216,Electronic Arts,16,Mode 7,4307,6F042198,C5109CDB,[Table],230
718,718,Justice League - Injustice for All,Eeprom_v122,8388608,Midway,1,Eurasia,2,759DA037,BA5BB6A6,[Table],231
719,719,Wer wird Millionar,None,4194304,Zoo Digital,2,-Q,64,E403BD29,8EC199D2,[Table],215
720,720,"Fairly Odd Parents!, The - Enter the Cleft",None,4194304,THQ,1,Mode 7,2,DEB1E2B7,408B836A,[Table],0
721,721,Harry Potter and the Chamber of Secrets,Eeprom_v122,8388608,Electronic Arts,16,Mode 7,64219,6BA7B72A,2E500A4E,[Table],232
722,722,Contra Advance - The Alien Wars EX,None,4194304,Konami,1,Mode 7,2,22BCAE63,2C1431C3,[Table],233
723,723,Frogger's Adventures 2 - The Lost Wand,Eeprom_v122,8388608,Konami,1,Mode 7,4098,BFCDBDB2,BCBF6736,[Table],234
724,724,Kawaii Pet Shop Monogatari 3,Eeprom_v122,4194304,Pacific Century,7,Chakky,256,B50F70D2,31BDFAE5,[Table],0
725,725,Smuggler's Run,None,8388608,Zoo Digital,0,Squirrels,4291,DC167987,F71A89AE,[Table],198
726,726,"Powerpuff Girls, The - Him and Seek",Eeprom_v122,8388608,BAM!,0,Lightforce,4163,554DB42D,BE191E28,[Table],226
727,727,Agassi Tennis Generation,None,4194304,Cryo,0,Mode 7,4291,B5FAA184,17CDD947,[Table],235
728,728,Zidane Football Generation,None,4194304,Cryo,0,Mode 7,4291,35A69F84,1E24F4C8,[Table],0
729,729,Defender,Eeprom_v122,4194304,Midway,1,Venom,2,10994D54,32771F75,[Table],236
730,730,Star Wars - The New Droid Army,None,8388608,THQ,1,Venom,2,8902B8DA,F109C530,[Table],237
731,731,Disney Sports - Soccer,Eeprom_v122,16777216,Konami,1,Venom,2,83BCCB06,3C9DF1AF,[Table],188
732,732,Dan Doh!! Xi,Sram_v112,8388608,NetVillage,7,Eurasia,256,853EBA15,79A62C84,[Table],0
733,733,Tomb Raider - The Prophecy,None,8388608,Ubi Soft,0,Mode 7,4291,2B48CA17,7AFB6A31,[Table],238
734,734,"Mummy, The",None,4194304,Ubi Soft,0,Menace,4291,FFFFDDA5,EA5E7320,[Table],647
735,735,Contra Hard Spirits,None,4194304,Konami,7,Cezar,2,327A7815,030E2970,[Table],233
736,736,FIFA,Eeprom_v122,4194304,Electronic Arts,16,Mode 7,20675,9E822CC0,C51981E5,[Table],0
737,737,Shin Megami Tensei Devil Children - Yami no Sho,Sram_F_v102,8388608,Atlus,7,Cezar,256,69D8FD6E,04CB3482,[Table],578
738,738,From TV Animation One Piece - Nanatsu Shima no Daihihou,Sram_v112,8388608,Banpresto,7,Cezar,256,46913B30,5AE04BA1,[Table],555
739,739,Pink Panther - Pinkadelic Pursuit,None,8388608,Wanadoo,0,Patience,4291,995A4444,20653F90,[Table],239
740,740,"Revenge of Shinobi, The",None,8388608,THQ,1,Venom,2,32FF5AF1,991933F0,[Table],240
741,741,Rocky,Eeprom_v122,8388608,Ubi Soft,1,Venom,4291,4252349E,BF47225B,[Table],241
742,742,Croket! - Yume no Banker Survival!,Sram_F_v102,8388608,Konami,7,Patience,256,AF94BDB2,AB3BE187,[Table],0
743,743,Hot Wheels - Velocity X,None,8388608,THQ,1,Patience,2,0C6C61BC,4AB30938,[Table],669
744,744,Mary-Kate and Ashley Sweet 16 - Licensed to Drive,None,4194304,Acclaim,1,Patience,2,C36F4D4A,365DD419,[Table],0
745,745,Rugrats - I Gotta Go Party,None,4194304,THQ,16,Patience,2,A1F5E8A0,7E3521E0,[Table],242
746,746,Hamster Club 3,Sram_v112,8388608,Jordan,7,Polla,256,7CBEBDB4,65DF1642,[Table],745
747,747,Super Robot Taisen - Original Generation,Flash_v126,8388608,Banpresto,7,Eurasia,256,3064119C,556162FB,[Table],635
748,748,Monster Rancher Advance 2,Sram_F_v102,8388608,Tecmo,1,Venom,2,54F7BD79,C71BEE18,[Table],223
749,749,LEGO Island Xtreme Stunts,Eeprom_v122,4194304,Electronic Arts,16,Venom,12507,51E3E030,9CD7B1BA,[Table],0
750,750,Galidor - Defenders of the Outer Dimension,Eeprom_v122,4194304,Electronic Arts,1,Venom,28891,9B058574,FC1F1985,[Table],0
751,751,Rocket Power - Beach Bandits,None,4194304,THQ,16,Venom,2,371452CA,7C0CBDC7,[Table],0
752,752,"Wild Thornberrys Movie, The",None,4194304,THQ,16,Venom,2,230316E5,258B24AC,[Table],583
753,753,Mortal Kombat - Deadly Alliance,Eeprom_v122,16777216,Midway,1,Mode 7,4291,4C6780F1,E11B62E5,[Table],243
754,754,Shrek - Hassle at the Castle,Eeprom_v122,4194304,TDK,0,Independent,4307,93139698,908430D7,[Table],214
755,755,Metroid Fusion,Sram_v112,8388608,Nintendo,0,FlashAdvance,4291,4A7F0F19,378F5E8D,[Table],220
756,756,Shin Megami Tensei Devil Children - Hikari no Sho,Sram_F_v102,8388608,Atlus,7,Cezar,256,C6EDFDBE,60BE63CF,[Table],579
757,757,Pocket Monsters - Sapphire,Flash1M_v103,8388608,Nintendo,7,GBANow,256,E7AC1619,DE9FF682,[Table],244
758,758,Dungeons & Dragons - Eye of the Beholder,Sram_F_v102,4194304,Infogrames,0,Patience,4291,7D917CC7,A301959B,[Table],224
759,759,"Aigle de Guerre, L'",Sram_v112,8388608,Nintendo,5,Patience,1,A2CDDD94,F27D9492,[Table],581
760,760,Pocket Monsters - Ruby,Flash1M_v103,8388608,Nintendo,7,GBANow,256,571ACB83,D7CA3544,[Table],245
761,761,Fantastic Maerchen - Cake-yasan Monogatari,Eeprom_v122,8388608,Culture Brain,7,Evasion,256,487815D0,990FB21F,[Table],0
762,762,Scan Hunter - Sennen Kaigyo wo Oe!,Sram_F_v102,8388608,Pacific Century,7,Evasion,256,E5BD3316,84298B08,[Table],0
763,763,Super Monkey Ball Jr.,Eeprom_v122,4194304,THQ,1,Venom,2,743E17A2,D371164B,[Table],246
764,764,Egg Mania,None,4194304,Kemco,7,Evasion,256,4C1D4C83,8B0A2D5F,[Table],197
765,765,Moto GP,Eeprom_v122,4194304,MTO,7,Evasion,2,CC4DCA70,418FEBE8,[Table],116
766,766,Card Party,None,8388608,Mediakite,7,Evasion,256,AF16A87A,81E6E66E,[Table],0
767,767,Silent Scope,Eeprom_v122,8388608,Konami,7,Evasion,256,194EB0B2,C56CA4C6,[Table],191
768,768,Earthworm Jim 2,None,8388608,Vivendi,0,Patience,4291,7A99D582,135CDC1B,[Table],153
769,769,Tarzan - L'Appel de la Jungle,Eeprom_v122,8388608,Activision,5,Patience,1,8ABCD784,7AF07558,[Table],218
770,770,Phantasy Star Collection,Eeprom_v120,8388608,THQ,1,Mode 7,2,B91CC0F2,E99FE47A,[Table],247
771,771,Gauntlet - Dark Legacy,Eeprom_v122,8388608,Midway,1,Mode 7,2,AC474FC1,B6A5A62D,[Table],0
772,772,Kim Possible - Revenge of Monkey Fist,None,8388608,Ubi Soft,1,Mode 7,2,32F72076,3BC1EE38,[Table],248
773,773,Minority Report - Everybody Runs,Eeprom_v120,8388608,Activision,16,Venom,2,E7929023,B7E2407A,[Table],0
774,774,Altered Beast - Guardian of the Realms,Eeprom_v122,8388608,THQ,1,Venom,2,4065556E,599E0B24,[Table],249
775,775,Kirby - Nightmare in Dream Land,Sram_v112,8388608,Nintendo,1,Mode 7,2,C9278190,76B434EC,[Table],217
776,776,"Legend of Zelda, The - A Link to the Past & Four Swords",Eeprom_v122,8388608,Nintendo,1,Mode 7,2,932CEBF0,5F723E83,[Table],250
777,777,Treasure Planet,None,8388608,Ubi Soft,0,Patience,4307,90BF3A49,35E85D81,[Table],228
778,778,Street Fighter Alpha 3 Upper,Eeprom_v122,8388608,Ubi Soft,0,Quartex,2,2B77A0C9,BC62734E,[Table],200
779,779,Titeuf - Ze Gagmachine,None,4194304,Infogrames,5,Patience,1,02B965C0,C8B19922,[Table],251
780,780,Legends of Wrestling II,Eeprom_v122,8388608,Acclaim,16,Venom,2,8959AC7C,344A8653,[Table],0
781,781,Choro Q Advance 2,Sram_F_v102,4194304,Takara,7,Eurasia,256,F15F79BB,F9DF5129,[Table],252
782,782,Jikkyou World Soccer Pocket 2,Eeprom_v122,8388608,Konami,7,Independent,256,8B30BA12,2FB7472B,[Table],552
783,783,Medal of Honor - Underground,None,8388608,Destination Software,1,Mode 7,2,1E3EE71F,54E77AC8,[Table],253
784,784,Star Wars - The New Droid Army,None,8388608,THQ,0,Patience,4163,2C01EE99,B2D8E81F,[Table],237
785,785,Zapper,Eeprom_v122,4194304,Infogrames,1,DCS,2,CF1EB962,D75376B4,[Table],254
786,786,Carrera Power Slide,Eeprom_v122,4194304,Stadlbauer,0,Venom,4307,37B3733C,42D2B9D0,[Table],0
787,787,Battle Network Rockman EXE 3,Sram_v112,8388608,Capcom,7,Eurasia,256,3109A5EF,74AA750D,[Table],255
788,788,Worms Blast,None,4194304,Ubi Soft,0,Patience,4291,B0B144AC,F7183A4F,[Table],0
789,789,"Razmoket, Les - A moi la Fiesta",None,4194304,THQ,5,Patience,1,8B904982,67DD42D0,[Table],242
790,790,Qui Veut Gagner des millions,None,4194304,Zoo Digital,5,Patience,1,310B1C0D,C8BEB848,[Table],215
791,791,Hardcore Pinball,Eeprom_v122,4194304,Telegames,16,Quartex,2,3F5C232E,CEB5F1E5,[Table],0
792,792,Ecks vs. Sever II - Ballistic,None,8388608,BAM!,0,Patience,4291,25DDD568,433E5121,[Table],209
793,793,Turok Evolution,None,8388608,Acclaim,1,Dumper,2,5892A244,F1B4D757,[Table],185
794,794,Dave Mirra Freestyle BMX 3,Eeprom_v122,8388608,Acclaim,16,Menace,2,1934DF1D,03758E55,[Table],0
795,795,Derby Stallion Advance,Flash_v126,4194304,Enterbrain,7,Polla,256,1BF518C4,63FD5535,[Table],0
796,796,Kinnikuman IIsei - Seigi Choujin heno Michi,Eeprom_v122,16777216,Banpresto,7,Polla,256,E323DA4F,40058E99,[Table],256
797,797,Harry Potter to Himitsu no Heya,Eeprom_v122,8388608,Electronic Arts,7,Evasion,256,6B9264D1,77224DDF,[Table],232
798,798,Shaman King Card Game - Chou Senjiryakketsu 3,Sram_v112,16777216,King Records,7,Eurasia,256,27915590,B112536B,[Table],0
799,799,Woody Woodpecker in Crazy Castle 5,Eeprom_v122,4194304,Kemco,0,Mode 7,67,8F7B303C,D4FA5ED6,[Table],257
800,800,Tir et But - Edition Champions du Monde,None,4194304,Titus,5,Patience,1,0E94645B,E89C4B5C,[Table],0
801,801,Monster Maker 4 - Flash Card,Sram_v112,8388608,Activision,7,Cezar,256,ACFC40B8,7183F5C0,[Table],0
802,802,Monster Maker 4 - Killer Dice,Sram_v112,8388608,Activision,7,Cezar,256,A0441121,E20B7DE6,[Table],0
803,803,Darius R,Eeprom_v122,4194304,Pacific Century,7,Eurasia,2,7865AD3F,4C95688B,[Table],0
804,804,Magi Nation,Eeprom_v120,8388608,Epoch,7,Cezar,256,FF805744,1CAB9730,[Table],0
805,805,Klonoa Heroes - Densetsu no Star Medal,Eeprom_v122,16777216,Namco,7,Eurasia,256,728DBD0E,B33FA803,[Table],0
806,806,BattleBots - Beyond the BattleBox,Eeprom_v120,8388608,Majesco Sales,1,Venom,2,367E6057,E02A6070,[Table],258
807,807,Hajime no Ippo - The Fighting!,Eeprom_v122,8388608,ESP,7,Eurasia,256,A60D876B,EF247B90,[Table],0
808,808,Lunar Legend,Eeprom_v122,8388608,Ubi Soft,1,Mode 7,2,FA6B0723,B124BFB4,[Table],143
809,809,Pinball Tycoon,None,4194304,Asmik,1,Venom,2,93E52DEB,FC5E0498,[Table],259
810,810,Monster! Bass Fishing,None,4194304,Asmik,1,Venom,2,9079B56E,765F694F,[Table],260
811,811,I Spy Challenger!,Eeprom_v122,8388608,Knowledge Adventure,1,GBATemp,2,C545DE04,332AD5AB,[Table],0
812,812,Disney Sports - Basketball,Eeprom_v122,16777216,Konami,1,GBATemp,2,77F835B6,CD4C5FCB,[Table],261
813,813,Disney Sports - Skateboarding,Eeprom_v122,16777216,Konami,1,GBATemp,2,75D51DAD,C29ECA04,[Table],189
814,814,Disney Sports - Football,Eeprom_v122,16777216,Konami,1,GBATemp,2,BED445CB,037FA07A,[Table],574
815,815,Sonic Advance 2,Flash512_v130,16777216,Sega,7,Eurasia,4547,49C69141,CB3F5917,[Table],262
816,816,Sega Rally Championship,Sram_F_v102,8388608,Sega,7,Eurasia,2,D449F16F,32422ABD,[Table],263
817,817,Dora the Explorer - The Search for the Pirate Pig's Treasure,None,4194304,NewKidCo,1,Eurasia,2,CAC09EC7,46A7CF1A,[Table],0
818,818,Karnaaj Rally,Flash512_v130,8388608,Jaleco,16,DCS,2,78FEC57C,8F9392AB,[Table],0
819,819,"Invincible Iron Man, The",Eeprom_v120,4194304,Activision,16,Eurasia,2,54D30586,F4102544,[Table],0
820,820,Acrobat Kid,Eeprom_v122,4194304,Metro3D,7,Cezar,256,84AB9FFF,EDF89D4B,[Table],168
821,821,Uchuu Daisakusen Choco Vader - Uchuu Kara no Shinryakusha,Eeprom_v122,8388608,Namco,7,Cezar,256,3AE59A84,6F1588A3,[Table],0
822,822,Toukon Heat,Eeprom_v122,8388608,Pacific Century,7,Cezar,256,3F2A3D1E,7B044AFE,[Table],0
823,823,Elevator Action - Old & New,Eeprom_v122,8388608,Mediakite,7,Eurasia,2,7D33F7BF,1BF4C6AF,[Table],0
824,824,Chocobo Land - A Game of Dice,Sram_v112,8388608,Squaresoft,7,Mugs,256,9407EE07,F6D1A909,[Table],0
825,825,Cabela's Big Game Hunter,None,8388608,Activision,1,Venom,2,BD0DC726,1FDC4F0D,[Table],0
826,826,Super Bubble Pop,Eeprom_v122,4194304,Jaleco,1,Eurasia,2,E61E99E2,511BCEEB,[Table],264
827,827,Jazz Jackrabbit,Eeprom_v120,4194304,Jaleco,1,Eurasia,2,195ADEE7,3201905A,[Table],0
828,828,Sea Trader - Rise of Taipan,Eeprom_v122,4194304,Jaleco,1,Eurasia,2,A30010BC,1D6520ED,[Table],0
829,829,"Revenge of Shinobi, The",None,8388608,Sega,0,Patience,4291,408A0E4A,1654E19F,[Table],240
830,830,Ohanaya-san Monogatari GBA - Iyashikei Ohanaya-san Ikusei Game,Eeprom_v122,8388608,TDK,7,GBANow,256,2D66D2C4,49D14636,[Table],0
831,831,Dual Blades,Eeprom_v122,4194304,Metro3D,7,Cezar,256,86382DF0,53165319,[Table],211
832,832,"King of Fighters EX2, The - Howling Blood",Eeprom_v122,8388608,MMV,7,Eurasia,256,6259D00C,5A185314,[Table],265
833,833,Chi Vuol Essere Milionario,None,4194304,Zoo Digital,6,Paranoid,128,87C40D9E,6E56D1B3,[Table],215
834,834,Samurai Deeper Kyo,Eeprom_v122,8388608,MMV,7,Eurasia,256,5C19CF4B,43E2AFCC,[Table],753
835,835,Boboboubo Boubobo - Ougi 87.5 Bakuretsu Hanage Shinken,Sram_v112,8388608,Hudson,7,Polla,256,F0F1C2EF,2D182B2E,[Table],0
836,836,Tennis no Ouji-sama - Aim at the Victory!,Sram_v112,16777216,Konami,7,Polla,256,F622D801,E0F7FD3C,[Table],0
837,837,Tarzan - Ruckkehr in den Dschungel,Eeprom_v122,8388608,Activision,2,GBANow,64,AE56D424,AD37CD6F,[Table],218
838,838,Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Kouryuu no Shou - Daichi Hen,Sram_v112,8388608,Hudson,7,Paranoid,256,3A7E9399,C62246E8,[Table],0
839,839,Bakuten Shoot Beyblade 2002 - Gekisen! Team Battle!! Seiryuu no Shou - Takao Hen,Sram_v112,8388608,Hudson,7,Paranoid,256,CB129ADD,30DF2F66,[Table],0
840,840,Dokidoki Cooking Series 1 - Komugi-chan no Happy Cake,Eeprom_v122,8388608,MTO,7,Polla,256,90AF655B,72ED521F,[Table],0
841,841,Godzilla - Domination!,None,4194304,Infogrames,1,Dumper,2,2157220D,C5C4BD79,[Table],229
842,842,Higanbana,Eeprom_v122,8388608,Athena,7,Polla,256,DB35D313,012C95C8,[Table],0
843,843,Inspector Gadget Racing,None,4194304,LSP,0,Megaroms,4307,9871E9C1,1E7A0605,[Table],0
844,844,F1 2002,Eeprom_v122,4194304,Destination Software,16,Eurasia,2,6AC7B57A,E9AE5B9F,[Table],266
845,845,Medabots - Metabee Version,Eeprom_v122,8388608,Natsume,0,GBATemp,2,C8C94B94,5C1131E8,[Table],267
846,846,K-1 Pocket Grand Prix 2,Eeprom_v122,8388608,Konami,7,GBATemp,256,DA56C7B3,6656091E,[Table],0
847,847,Kururin Paradise,Sram_v112,8388608,Nintendo,7,GBATemp,256,D8924BF3,2BE40700,[Table],0
848,848,Crash Bandicoot 2 - N-Tranced,Eeprom_v122,8388608,Vivendi,1,Noitami,2,9B61A57F,3D3F800A,[Table],268
849,849,"Monster AG, Die",None,4194304,THQ,2,Advance Power,64,F017F4B4,EE900B22,[Table],64
850,850,Kotoba no Puzzle - Mojipittan Advance,Sram_F_v102,8388608,Namco,7,Suxxors,256,C3498E36,A95FE4A6,[Table],0
851,851,"Jungle Book 2, The",None,8388608,Ubi Soft,0,Patience,4307,E98EAF5E,C0CC4C65,[Table],554
852,852,Little Buster Q,Sram_F_v102,8388608,Tomy,7,Polla,256,A5ACDEF8,B21A45E3,[Table],0
853,853,Micro Machines,None,4194304,Atari,0,Patience,4291,321675FB,83CCCA16,[Table],0
854,854,Digimon - Battle Spirit,Eeprom_v122,4194304,Bandai,1,Noitami,2,DE402026,BDD7F070,[Table],269
855,855,Taxi 3,None,8388608,Ubi Soft,5,Patience,1,F04DD3A6,ECEBABBE,[Table],0
856,856,International Superstar Soccer Advance,Eeprom_v122,8388608,Konami,0,Lightforce,2,A29C7B3B,19F47655,[Table],552
857,857,Power Pro Kun Pocket 5,Sram_v112,8388608,Konami,7,Polla,256,2FCDAC8A,7D3C20BD,[Table],0
858,858,"Marie, Elie & Anis no Atelier - Soyokaze Kara no Dengon",Eeprom_v122,8388608,Banpresto,7,Polla,256,0A8536CC,BA5B4C3C,[Table],0
859,859,Boulder Dash EX,Eeprom_v122,4194304,Kemco,7,Polla,256,E51C121B,23B04F9A,[Table],195
860,860,Inuyasha - Naraku no Wana! Mayoi no Mori no Shoutaijou,Sram_v112,8388608,Takara,7,Polla,256,15AAA81D,025EFBD6,[Table],0
861,861,Elemix!,Eeprom_v122,4194304,Sims,7,Polla,256,A6B66CCA,1B9F1CB6,[Table],0
862,862,Daredevil,None,4194304,Encore,16,Mode 7,2,DAFF5A79,E0879C05,[Table],270
863,863,GT Advance 3 - Pro Concept Racing,Eeprom_v122,8388608,THQ,1,Mode 7,2,4BECA32A,1FC42151,[Table],271
864,864,Minimoni - Onegai Ohoshi-sama!,Eeprom_v122,8388608,Konami,7,Polla,256,7F8840E3,C18FF601,[Table],0
865,865,Battle Network Rockman EXE 3 Black,Sram_v112,8388608,Capcom,7,Cezar,256,08D157D7,2ED76E0E,[Table],272
866,866,Final Fantasy Tactics Advance,Flash512_v130,16777216,Squaresoft,7,Eurasia,256,982F9B6E,D7C7428C,[Table],273
867,867,Yu-Gi-Oh! Dungeon Dice Monsters,Flash_v126,8388608,Konami,1,Venom,4098,48C50487,F4C3F911,[Table],16
868,868,Shining Soul,Flash512_v130,8388608,Sega,0,Patience,4291,E099C03A,3DA85C00,[Table],134
869,869,International Karate Plus,None,4194304,Ignition,0,Venom,2,629BADA2,476A7EB3,[Table],274
870,870,Demon Driver - Time to Burn Rubber!,None,4194304,Ignition,0,Venom,2,E260840A,F3BEAAFA,[Table],275
871,871,Archer Maclean's - Super Dropzone,None,4194304,Ignition,0,Venom,2,7CC07D0E,5CD9735F,[Table],276
872,872,Stadium Games,None,4194304,Ignition,0,Venom,2,00CABA72,7250CF50,[Table],277
873,873,Strike Force Hydra,None,4194304,Ignition,0,Venom,2,AEE4B8F4,3E530E1B,[Table],278
874,874,World Tennis Stars,None,4194304,Ignition,0,Venom,2,41C8CBE7,1AF25F56,[Table],279
875,875,Rayman 3,Eeprom_v122,8388608,Ubi Soft,0,Eurasia,13051,E16B862F,014F1A8D,[Table],280
876,876,"Lord of the Rings, The - Futatsu no Tou",Eeprom_v122,16777216,Electronic Arts,7,Polla,256,E2CBA994,59F60C7C,[Table],230
877,877,Metroid Fusion,Sram_v112,8388608,Nintendo,7,Polla,256,7CFEECC5,3EB3542A,[Table],220
878,878,Manga-ka Debut Monogatari,Eeprom_v122,4194304,TDK,7,Independent,256,7222F36A,B570DE62,[Table],758
879,879,Fushigi no Kuni no Alice,Eeprom_v122,4194304,Global A,7,2CH,256,B0B61222,1A926E18,[Table],0
880,880,Spyro Advance,Eeprom_v122,8388608,Konami,7,Polla,256,F738D109,5C2B910E,[Table],65
881,881,Bubble Bobble - Old & New,Eeprom_v122,4194304,Empire Interactive,0,Venom,4291,C0192552,FEA48120,[Table],176
882,882,Mugenborg,Sram_F_v102,8388608,Konami,7,Polla,256,4B3F0770,F82502BE,[Table],0
883,883,"Legend of Zelda, The - A Link to the Past & Four Swords",Eeprom_v122,8388608,Nintendo,0,Cezar,4291,D46094B0,41B5E6F5,[Table],250
884,884,Tennis no Ouji-sama 2003 - Passion Red,Sram_F_v102,16777216,Konami,7,Polla,256,B5E6C962,3FB01772,[Table],0
885,885,Tennis no Ouji-sama 2003 - Cool Blue,Sram_F_v102,16777216,Konami,7,Polla,256,2953E97B,BCE2FA37,[Table],0
886,886,Total Soccer Advance,Eeprom_v122,4194304,Ubi Soft,7,Polla,256,21CF84E9,58A496E9,[Table],61
887,887,Lode Runner,Eeprom_v122,4194304,Activision,7,Cezar,256,D7BFD22C,36D75C49,[Table],0
888,888,Butt-Ugly Martians - B.K.M. Battles,None,4194304,Vivendi,0,Patience,4291,E1EEA639,D6B1A7BC,[Table],208
889,889,All-Star Baseball 2004,Sram_v113,8388608,Acclaim,1,Venom,2,DFDE61FB,A99B5F3D,[Table],0
890,890,Phantasy Star Collection,Eeprom_v120,8388608,THQ,0,Patience,2,B91CC0F2,2A776D8B,[Table],247
891,891,Wings,Eeprom_v122,8388608,Metro3D,1,Rapid Fire,2,3A06F9D8,9BB6E8AD,[Table],281
892,892,Wagamama Fairy Mirumo de Pon! - Ougon Maracas no Densetsu,Eeprom_v122,4194304,Konami,7,Polla,256,1A2164CB,EAF9BDD9,[Table],0
893,893,Zapper,Eeprom_v122,4194304,Infogrames,0,Patience,4291,780936C2,AA9614E9,[Table],254
894,894,Virtua Tennis,Eeprom_v121,8388608,Sega,0,Patience,4291,6BB30D04,398BB745,[Table],212
895,895,Tales of the World - Summoner's Lineage,Sram_v113,8388608,Namco,7,Cezar,256,3CF3216E,9AB57F90,[Table],0
896,896,TOCA World Touring Cars,Eeprom_v122,8388608,Ubi Soft,0,Mode 7,2,63C97D0A,6A505158,[Table],0
897,897,Koukou Juken Advance Series Eitango Hen - 2000 Words Shuuroku,Sram_v112,8388608,KeyNet,7,Mugs,256,8FA30628,8F0C9F83,[Table],0
898,898,Pokemon - Sapphire Version,Flash1M_v103,16777216,Nintendo,1,Mugs,2,66713C02,E7AD39C7,[Table],244
899,899,Street Fighter Alpha 3 Upper,Eeprom_v122,8388608,Capcom,1,Independent,2,CCEE1518,FD5031E6,[Table],200
900,900,Zelda no Densetsu - Kamigami no Triforce & 4tsu no Tsurugi,Eeprom_v122,8388608,Nintendo,7,Cezar,256,8F8891D4,4E86BEF6,[Table],250
901,901,Tom and Jerry in Infurnal Escape,None,4194304,NewKidCo,1,Venom,2,40DFCBC3,3D0C62E1,[Table],282
902,902,Megaman & Bass,Eeprom_v122,8388608,Capcom,1,Venom,2,BC3992D6,20272370,[Table],182
903,903,Sega Rally Championship,Sram_F_v102,8388608,Sega,1,Venom,2,814E6308,4F6034A9,[Table],263
904,904,Defender,Eeprom_v122,4194304,Midway,0,Patience,4291,34859A77,553EF6D8,[Table],236
905,905,Crash Bandicoot 2 - N-Tranced,Eeprom_v122,8388608,Vivendi,0,Patience,4307,5448A451,25F12ADF,[Table],268
906,906,Sonic Advance 2,Flash512_v130,16777216,THQ,1,Independent,4547,E72817A8,B3837110,[Table],262
907,907,Pokemon - Ruby Version,Flash1M_v103,16777216,Nintendo,1,Megaroms,2,E8B30A5E,8B400351,[Table],245
908,908,Yu-Gi-Oh! Duel Monsters 8 - Hametsu no Daijashin,Sram_F_v102,16777216,Konami,7,Cezar,256,EDDE3973,3494268B,[Table],439
909,909,Made in Wario,Sram_v112,8388608,Nintendo,7,Eurasia,256,D08F8C13,7328952B,[Table],283
910,910,007 - NightFire,Eeprom_v122,8388608,Electronic Arts,16,Eurasia,67,1C18DA8C,40EFA033,[Table],0
911,911,Bratz,Eeprom_v122,4194304,Ubi Soft,1,Eurasia,4099,1AAC0CDF,3E355848,[Table],284
912,912,"Muppets, The - On With the Show!",None,8388608,TDK,16,Eurasia,4307,9B2FA1C9,4D70E7BD,[Table],0
913,913,Piglet's Big Game,None,8388608,Ubi Soft,1,Eurasia,2,01083A1C,918211A8,[Table],285
914,914,"Lost Vikings, The",Eeprom_v122,4194304,Vivendi,0,Eurasia,4163,A7780D90,F2149F56,[Table],286
915,915,Dr. Muto,Eeprom_v121,8388608,Midway,0,Eurasia,4291,B8691AA5,99E27D94,[Table],0
916,916,Sonic Advance 2,Flash512_v130,16777216,Sega,0,Patience,4547,E72817A8,6AE9747A,[Table],262
917,917,Samurai Jack - The Amulet of Time,Eeprom_v122,8388608,BAM!,16,Mode 7,2,7EEB9A45,95B8CFE1,[Table],0
918,918,MLB SlugFest 20-04,None,4194304,Midway,1,Eurasia,2,AB7B1009,E05474F1,[Table],0
919,919,From TV Animation One Piece - Mezase! King of Berry,Flash_v126,8388608,Banpresto,7,Cezar,256,DB6BB336,8FC94796,[Table],0
920,920,Daredevil,None,4194304,THQ,2,TRSI,64,D9F759D3,69C38A3E,[Table],270
